SchoolDBN,SchoolYear,TermID,CourseCode,SectionID,Course name,PeriodID,Cycle Day,Capacity,Remaining Capacity,Gender,Teacher Name,Room,Mapped Course,Mapped Section,ErrDescription,Bell Schedule Name
02M475,2024-2025,2,MRS22,16,ALGEBRA 2 2 OF 2,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22,17,ALGEBRA 2 2 OF 2,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22,18,ALGEBRA 2 2 OF 2,9,11111,34,1,0,,,,,,A
02M475,2024-2025,2,MRS22,19,ALGEBRA 2 2 OF 2,10,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22,20,ALGEBRA 2 2 OF 2,10,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22,50,ALGEBRA 2 2 OF 2,11,00000,1,0,0,,,,,,A
02M475,2024-2025,2,MRS22H,1,ALGEBRA 2 HONORS 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22H,2,ALGEBRA 2 HONORS 2 OF 2,6,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22H,3,ALGEBRA 2 HONORS 2 OF 2,7,11111,34,2,0,,,,,,A
02M475,2024-2025,2,MRS22H,4,ALGEBRA 2 HONORS 2 OF 2,8,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22H,5,ALGEBRA 2 HONORS 2 OF 2,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MSS22X,1,AP STATS 2 OF 2,1,11111,33,1,0,,,,,,A
02M475,2024-2025,2,MSS22X,2,AP STATS 2 OF 2,2,11111,33,0,0,,,,,,A
02M475,2024-2025,2,MSS22X,3,AP STATS 2 OF 2,6,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MSS22X,4,AP STATS 2 OF 2,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MSS22X,5,AP STATS 2 OF 2,10,11111,34,0,0,,,,,,A
02M475,2024-2025,2,PDS88QDA,1,BALLROOM 12 CYCLE 1,3,10101,40,2,0,,,,,,A
02M475,2024-2025,2,PDS88QDA,2,BALLROOM 12 CYCLE 1,7,10101,34,-1,0,,,,,,A
02M475,2024-2025,2,PDS88QDB,1,BALLROOM 12 CYCLE 2,3,01010,40,2,0,,,,,,A
02M475,2024-2025,2,PDS88QDB,2,BALLROOM 12 CYCLE 2,7,01010,33,-1,0,,,,,,A
02M475,2024-2025,2,PFS88QCA,1,INDOOR CYCLING 12 CYCLE 1,8,10101,19,-1,0,,,,,,A
02M475,2024-2025,2,PFS88QCB,1,INDOOR CYCLING 12 CYCLE 2,8,01010,21,4,0,,,,,,A
02M475,2024-2025,2,PFS88QGA,1,YOGA 12 CYCLE 1,1,10101,40,0,0,,,,,,A
02M475,2024-2025,2,PFS88QGA,2,YOGA 12 CYCLE 1,6,10101,40,3,0,,,,,,A
02M475,2024-2025,2,PFS88QGA,3,YOGA 12 CYCLE 1,9,10101,40,1,0,,,,,,A
02M475,2024-2025,2,PFS88QGA,4,YOGA 12 CYCLE 1,10,10101,40,0,0,,,,,,A
02M475,2024-2025,2,PFS88QGB,1,YOGA 12 CYCLE 2,1,01010,40,1,0,,,,,,A
02M475,2024-2025,2,PFS88QGB,2,YOGA 12 CYCLE 2,6,01010,40,0,0,,,,,,A
02M475,2024-2025,2,PFS88QGB,3,YOGA 12 CYCLE 2,9,01010,40,0,0,,,,,,A
02M475,2024-2025,2,PFS88QGB,4,YOGA 12 CYCLE 2,10,01010,40,0,0,,,,,,A
02M475,2024-2025,2,PFS88QWA,1,WEIGHTTRAINING 12 CYCLE 1,4,10101,34,-1,0,,,,,,A
02M475,2024-2025,2,PFS88QWA,2,WEIGHTTRAINING 12 CYCLE 1,5,10101,35,-1,0,,,,,,A
02M475,2024-2025,2,PFS88QWA,3,WEIGHTTRAINING 12 CYCLE 1,8,10101,31,5,0,,,,,,A
02M475,2024-2025,2,PFS88QWA,4,WEIGHTTRAINING 12 CYCLE 1,9,10101,40,0,0,,,,,,A
02M475,2024-2025,2,PFS88QWB,1,WEIGHTTRAINING 12 CYCLE 2,4,01010,34,0,0,,,,,,A
02M475,2024-2025,2,PFS88QWB,2,WEIGHTTRAINING 12 CYCLE 2,5,01010,37,2,0,,,,,,A
02M475,2024-2025,2,PFS88QWB,3,WEIGHTTRAINING 12 CYCLE 2,8,01010,32,3,0,,,,,,A
02M475,2024-2025,2,PFS88QWB,4,WEIGHTTRAINING 12 CYCLE 2,9,01010,40,0,0,,,,,,A
02M475,2024-2025,2,PHS11,1,HEALTH,1,11111,34,0,0,,,,,,A
02M475,2024-2025,2,PHS11,2,HEALTH,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,PHS11,3,HEALTH,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,PHS11,4,HEALTH,3,11111,33,1,0,,,,,,A
02M475,2024-2025,2,PHS11,5,HEALTH,3,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,PHS11,6,HEALTH,4,11111,30,2,0,,,,,,A
02M475,2024-2025,2,PHS11,7,HEALTH,4,11111,29,1,0,,,,,,A
02M475,2024-2025,2,PHS11,8,HEALTH,5,11111,30,-1,0,,,,,,A
02M475,2024-2025,2,PHS11,9,HEALTH,6,11111,32,2,0,,,,,,A
02M475,2024-2025,2,PHS11,10,HEALTH,7,11111,32,0,0,,,,,,A
02M475,2024-2025,2,PHS11,11,HEALTH,8,11111,34,1,0,,,,,,A
02M475,2024-2025,2,PHS11,12,HEALTH,9,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,PHS11,13,HEALTH,10,11111,33,3,0,,,,,,A
02M475,2024-2025,2,PPS82QA,1,PHYS ED 9 CYCLE 1,1,10101,40,2,0,,,,,,A
02M475,2024-2025,2,PPS82QA,2,PHYS ED 9 CYCLE 1,3,10101,44,0,0,,,,,,A
02M475,2024-2025,2,PPS82QA,3,PHYS ED 9 CYCLE 1,4,10101,35,0,0,,,,,,A
02M475,2024-2025,2,PPS82QA,4,PHYS ED 9 CYCLE 1,5,10101,35,0,0,,,,,,A
02M475,2024-2025,2,PPS82QA,5,PHYS ED 9 CYCLE 1,6,10101,36,0,0,,,,,,A
02M475,2024-2025,2,PPS82QA,6,PHYS ED 9 CYCLE 1,7,10101,41,1,0,,,,,,A
02M475,2024-2025,2,PPS82QA,7,PHYS ED 9 CYCLE 1,8,10101,41,0,0,,,,,,A
02M475,2024-2025,2,PPS82QA,8,PHYS ED 9 CYCLE 1,9,10101,41,1,0,,,,,,A
02M475,2024-2025,2,PPS82QB,1,PHYS ED 9 CYCLE 2,1,01010,41,1,0,,,,,,A
02M475,2024-2025,2,PPS82QB,2,PHYS ED 9 CYCLE 2,3,01010,42,-1,0,,,,,,A
02M475,2024-2025,2,PPS82QB,3,PHYS ED 9 CYCLE 2,4,01010,41,1,0,,,,,,A
02M475,2024-2025,2,PPS82QB,4,PHYS ED 9 CYCLE 2,5,01010,34,1,0,,,,,,A
02M475,2024-2025,2,PPS82QB,5,PHYS ED 9 CYCLE 2,6,01010,50,12,0,,,,,,A
02M475,2024-2025,2,PPS82QB,6,PHYS ED 9 CYCLE 2,7,01010,40,0,0,,,,,,A
02M475,2024-2025,2,PPS82QB,7,PHYS ED 9 CYCLE 2,8,01010,40,10,0,,,,,,A
02M475,2024-2025,2,PPS82QB,8,PHYS ED 9 CYCLE 2,9,01010,42,0,0,,,,,,A
02M475,2024-2025,2,PPS84,50,PHYS ED 10,11,00000,1,0,0,,,,,,A
02M475,2024-2025,2,PPS84QA,1,PHYS ED 10 CYCLE 1,1,10101,50,1,0,,,,,,A
02M475,2024-2025,2,PPS84QA,2,PHYS ED 10 CYCLE 1,2,10101,50,0,0,,,,,,A
02M475,2024-2025,2,PPS84QA,3,PHYS ED 10 CYCLE 1,4,10101,50,4,0,,,,,,A
02M475,2024-2025,2,PPS84QA,4,PHYS ED 10 CYCLE 1,6,10101,50,4,0,,,,,,A
02M475,2024-2025,2,PPS84QA,5,PHYS ED 10 CYCLE 1,7,10101,39,1,0,,,,,,A
02M475,2024-2025,2,PPS84QA,6,PHYS ED 10 CYCLE 1,8,10101,50,3,0,,,,,,A
02M475,2024-2025,2,PPS84QA,7,PHYS ED 10 CYCLE 1,9,10101,50,0,0,,,,,,A
02M475,2024-2025,2,PPS84QA,8,PHYS ED 10 CYCLE 1,5,10101,50,0,0,,,,,,A
02M475,2024-2025,2,PPS84QB,1,PHYS ED 10 CYCLE 2,1,01010,50,2,0,,,,,,A
02M475,2024-2025,2,PPS84QB,2,PHYS ED 10 CYCLE 2,2,01010,50,0,0,,,,,,A
02M475,2024-2025,2,PPS84QB,3,PHYS ED 10 CYCLE 2,4,01010,45,-1,0,,,,,,A
02M475,2024-2025,2,PPS84QB,4,PHYS ED 10 CYCLE 2,6,01010,50,4,0,,,,,,A
02M475,2024-2025,2,PPS84QB,5,PHYS ED 10 CYCLE 2,7,01010,39,1,0,,,,,,A
02M475,2024-2025,2,PPS84QB,6,PHYS ED 10 CYCLE 2,8,01010,50,0,0,,,,,,A
02M475,2024-2025,2,PPS84QB,7,PHYS ED 10 CYCLE 2,9,01010,50,0,0,,,,,,A
02M475,2024-2025,2,PPS84QB,8,PHYS ED 10 CYCLE 2,5,01010,50,0,0,,,,,,A
02M475,2024-2025,2,PPS88QA,1,PHYS ED 12 CYCLE 1,2,10101,45,-3,0,,,,,,A
02M475,2024-2025,2,PPS88QA,2,PHYS ED 12 CYCLE 1,4,10101,50,0,0,,,,,,A
02M475,2024-2025,2,PPS88QA,3,PHYS ED 12 CYCLE 1,5,10101,40,1,0,,,,,,A
02M475,2024-2025,2,PPS88QA,4,PHYS ED 12 CYCLE 1,7,10101,46,6,0,,,,,,A
02M475,2024-2025,2,PPS88QA,50,PHYS ED 12 CYCLE 1,11,00000,2,-1,0,,,,,,A
02M475,2024-2025,2,PPS88QB,1,PHYS ED 12 CYCLE 2,2,01010,45,-5,0,,,,,,A
02M475,2024-2025,2,PPS88QB,2,PHYS ED 12 CYCLE 2,4,01010,43,-1,0,,,,,,A
02M475,2024-2025,2,PPS88QB,3,PHYS ED 12 CYCLE 2,5,01010,40,3,0,,,,,,A
02M475,2024-2025,2,PPS88QB,4,PHYS ED 12 CYCLE 2,7,01010,44,9,0,,,,,,A
02M475,2024-2025,2,PPS88QKA,1,ROLLERBLADE 12 CYCLE 1,2,10101,38,0,0,,,,,,A
02M475,2024-2025,2,PPS88QKA,2,ROLLERBLADE 12 CYCLE 1,3,10101,37,-1,0,,,,,,A
02M475,2024-2025,2,PPS88QKB,1,ROLLERBLADE 12 CYCLE 2,2,01010,38,0,0,,,,,,A
02M475,2024-2025,2,PPS88QKB,2,ROLLERBLADE 12 CYCLE 2,3,01010,37,0,0,,,,,,A
02M475,2024-2025,2,PTS88QBA,1,BASKETBALL 12 CYCLE 1,1,10101,50,1,0,,,,,,A
02M475,2024-2025,2,PTS88QBA,2,BASKETBALL 12 CYCLE 1,6,10101,50,1,0,,,,,,A
02M475,2024-2025,2,PTS88QBA,3,BASKETBALL 12 CYCLE 1,10,10101,50,3,0,,,,,,A
02M475,2024-2025,2,PTS88QBB,1,BASKETBALL 12 CYCLE 2,1,01010,50,1,0,,,,,,A
02M475,2024-2025,2,PTS88QBB,2,BASKETBALL 12 CYCLE 2,6,01010,50,0,0,,,,,,A
02M475,2024-2025,2,PTS88QBB,3,BASKETBALL 12 CYCLE 2,10,01010,50,1,0,,,,,,A
02M475,2024-2025,2,PWS82QA,1,SWIMMING 9 CYCLE 1,2,10101,25,2,0,,,,,,A
02M475,2024-2025,2,PWS82QA,2,SWIMMING 9 CYCLE 1,3,10101,25,1,0,,,,,,A
02M475,2024-2025,2,PWS82QA,3,SWIMMING 9 CYCLE 1,4,10101,25,6,0,,,,,,A
02M475,2024-2025,2,PWS82QA,4,SWIMMING 9 CYCLE 1,5,10101,25,1,0,,,,,,A
02M475,2024-2025,2,PWS82QA,5,SWIMMING 9 CYCLE 1,6,10101,25,3,0,,,,,,A
02M475,2024-2025,2,PWS82QA,6,SWIMMING 9 CYCLE 1,9,10101,25,2,0,,,,,,A
02M475,2024-2025,2,PWS82QA,7,SWIMMING 9 CYCLE 1,10,10101,25,1,0,,,,,,A
02M475,2024-2025,2,PWS82QB,1,SWIMMING 9 CYCLE 2,2,01010,25,2,0,,,,,,A
02M475,2024-2025,2,PWS82QB,2,SWIMMING 9 CYCLE 2,3,01010,25,0,0,,,,,,A
02M475,2024-2025,2,PWS82QB,4,SWIMMING 9 CYCLE 2,5,01010,25,0,0,,,,,,A
02M475,2024-2025,2,PWS82QB,5,SWIMMING 9 CYCLE 2,6,01010,25,3,0,,,,,,A
02M475,2024-2025,2,PWS82QB,6,SWIMMING 9 CYCLE 2,9,01010,25,0,0,,,,,,A
02M475,2024-2025,2,PWS82QB,7,SWIMMING 9 CYCLE 2,10,01010,25,0,0,,,,,,A
02M475,2024-2025,2,PWS84QGB,3,LIFEGUARDING 10 CYCLE 2,4,01010,25,4,0,,,,,,A
02M475,2024-2025,2,RVS22QEA,1,PRINCIPLES OF ENGINEERING 2 OF 2,3,11111,34,1,0,,,,,,A
02M475,2024-2025,2,RVS22QEA,2,PRINCIPLES OF ENGINEERING 2 OF 2,4,11111,33,3,0,,,,,,A
02M475,2024-2025,2,SBS11QCR,1,THE NATURE OF CANCER RESEARCH,4,11111,32,7,0,,,,,,A
02M475,2024-2025,2,SBS11QCR,2,THE NATURE OF CANCER RESEARCH,7,11111,32,2,0,,,,,,A
02M475,2024-2025,2,SBS11QCR,3,THE NATURE OF CANCER RESEARCH,8,11111,32,9,0,,,,,,A
02M475,2024-2025,2,SBS11QCR,4,THE NATURE OF CANCER RESEARCH,9,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SBS11QHD,1,HUMAN DISEASES,8,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SBS11QHD,2,HUMAN DISEASES,10,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SBS11QUE,1,URBAN ECOLOGY,9,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SBS22H,1,Honors Modern Biology 2 of 2,1,11111,32,2,0,,,,,,A
02M475,2024-2025,2,SBS44QLA,1,LIVING ENV LAB 4 OF 4 A DAY,2,10101,34,4,0,,,,,,A
02M475,2024-2025,2,SBS22H,2,Honors Modern Biology 2 of 2,2,11111,33,0,0,,,,,,A
02M475,2024-2025,2,SBS44QLB,2,LIVING ENV LAB 4 OF 4 B DAY,3,01010,34,1,0,,,,,,A
02M475,2024-2025,2,SBS22H,3,Honors Modern Biology 2 of 2,2,11111,34,2,0,,,,,,A
02M475,2024-2025,2,SBS44QLB,3,LIVING ENV LAB 4 OF 4 B DAY,1,01010,34,2,0,,,,,,A
02M475,2024-2025,2,SBS22H,4,Honors Modern Biology 2 of 2,3,11111,32,1,0,,,,,,A
02M475,2024-2025,2,SBS44QLA,4,LIVING ENV LAB 4 OF 4 A DAY,4,10101,34,3,0,,,,,,A
02M475,2024-2025,2,SBS22H,5,Honors Modern Biology 2 of 2,3,11111,32,0,0,,,,,,A
02M475,2024-2025,2,SBS44QLA,5,LIVING ENV LAB 4 OF 4 A DAY,4,10101,34,2,0,,,,,,A
02M475,2024-2025,2,SBS22H,6,Honors Modern Biology 2 of 2,3,11111,32,1,0,,,,,,A
02M475,2024-2025,2,SBS44QLB,6,LIVING ENV LAB 4 OF 4 B DAY,2,01010,34,3,0,,,,,,A
02M475,2024-2025,2,SBS22H,7,Honors Modern Biology 2 of 2,4,11111,31,-1,0,,,,,,A
02M475,2024-2025,2,SBS44QLA,7,LIVING ENV LAB 4 OF 4 A DAY,3,10101,34,2,0,,,,,,A
02M475,2024-2025,2,SBS22H,8,Honors Modern Biology 2 of 2,5,11111,34,2,0,,,,,,A
02M475,2024-2025,2,SBS44QLA,8,LIVING ENV LAB 4 OF 4 A DAY,6,10101,34,2,0,,,,,,A
02M475,2024-2025,2,SBS22H,9,Honors Modern Biology 2 of 2,5,11111,34,2,0,,,,,,A
02M475,2024-2025,2,SBS44QLB,9,LIVING ENV LAB 4 OF 4 B DAY,4,01010,34,2,0,,,,,,A
02M475,2024-2025,2,SBS22QMS,1,MOLECULAR GENETICS,1,11111,33,0,0,,,,,,A
02M475,2024-2025,2,SBS22X,1,AP BIOLOGY 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SBS22X,1,AP BIOLOGY 2,3,10101,34,0,0,,,,,,A
02M475,2024-2025,2,SBS22X,2,AP BIOLOGY 2,4,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SBS22X,2,AP BIOLOGY 2,5,10101,34,0,0,,,,,,A
02M475,2024-2025,2,SBS22X,3,AP BIOLOGY 2,3,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SBS22X,3,AP BIOLOGY 2,4,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SBS22X,4,AP BIOLOGY 2,6,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SBS22X,4,AP BIOLOGY 2,7,10101,34,1,0,,,,,,A
02M475,2024-2025,2,SBS22X,5,AP BIOLOGY 2,6,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SBS22X,5,AP BIOLOGY 2,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SBS22X,6,AP BIOLOGY 2,8,11111,34,2,0,,,,,,A
02M475,2024-2025,2,SBS22X,6,AP BIOLOGY 2,9,10101,34,2,0,,,,,,A
02M475,2024-2025,2,SBS22X,7,AP BIOLOGY 2,9,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SBS22X,7,AP BIOLOGY 2,10,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SBS22H,10,Honors Modern Biology 2 of 2,6,11111,31,1,0,,,,,,A
02M475,2024-2025,2,SBS44QLA,10,LIVING ENV LAB 4 OF 4 A DAY,7,10101,34,4,0,,,,,,A
02M475,2024-2025,2,SBS22H,11,Honors Modern Biology 2 of 2,6,11111,32,0,0,,,,,,A
02M475,2024-2025,2,SBS44QLB,11,LIVING ENV LAB 4 OF 4 B DAY,5,01010,34,2,0,,,,,,A
02M475,2024-2025,2,SBS22H,12,Honors Modern Biology 2 of 2,7,11111,34,2,0,,,,,,A
02M475,2024-2025,2,SBS44QLA,12,LIVING ENV LAB 4 OF 4 A DAY,6,10101,34,2,0,,,,,,A
02M475,2024-2025,2,SBS22H,13,Honors Modern Biology 2 of 2,8,11111,32,3,0,,,,,,A
02M475,2024-2025,2,SBS44QLB,13,LIVING ENV LAB 4 OF 4 B DAY,7,01010,34,5,0,,,,,,A
02M475,2024-2025,2,SBS22H,14,Honors Modern Biology 2 of 2,8,11111,30,0,0,,,,,,A
02M475,2024-2025,2,SBS44QLB,14,LIVING ENV LAB 4 OF 4 B DAY,7,01010,34,4,0,,,,,,A
02M475,2024-2025,2,SBS22H,15,Honors Modern Biology 2 of 2,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SBS44QLB,15,LIVING ENV LAB 4 OF 4 B DAY,8,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SBS22H,16,Honors Modern Biology 2 of 2,9,11111,32,2,0,,,,,,A
02M475,2024-2025,2,SBS44QLB,16,LIVING ENV LAB 4 OF 4 B DAY,8,01010,34,4,0,,,,,,A
02M475,2024-2025,2,SBS22H,17,Honors Modern Biology 2 of 2,10,11111,32,0,0,,,,,,A
02M475,2024-2025,2,SBS44QLA,17,LIVING ENV LAB 4 OF 4 A DAY,9,10101,34,2,0,,,,,,A
02M475,2024-2025,2,SBS22H,18,Honors Modern Biology 2 of 2,10,11111,32,0,0,,,,,,A
02M475,2024-2025,2,SBS44QLA,18,LIVING ENV LAB 4 OF 4 A DAY,9,10101,34,2,0,,,,,,A
02M475,2024-2025,2,SBS44X,1,AP BIOLOGY 4,8,11111,33,0,0,,,,,,A
02M475,2024-2025,2,SBS44X,1,AP BIOLOGY 4,9,10101,33,0,0,,,,,,A
02M475,2024-2025,2,SBS44X,2,AP BIOLOGY 4,9,01010,33,1,0,,,,,,A
02M475,2024-2025,2,SBS44X,2,AP BIOLOGY 4,10,11111,33,1,0,,,,,,A
02M475,2024-2025,2,SCS11QCA,1,ADV CHEM LAB,6,11111,22,4,0,,,,,,A
02M475,2024-2025,2,SCS11QCA,2,ADV CHEM LAB,7,11111,22,1,0,,,,,,A
02M475,2024-2025,2,SCS11QCA,3,ADV CHEM LAB,8,11111,22,2,0,,,,,,A
02M475,2024-2025,2,SCS11QGC,1,ORGANIC CHEMISTRY 1 OF 1,9,11111,34,6,0,,,,,,A
02M475,2024-2025,2,SCS22,50,CHEMISTRY 2 OF 2,11,00000,1,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,1,Honors Chemistry 2 of 2,1,11111,28,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,2,Honors Chemistry 2 of 2,1,11111,30,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,3,Honors Chemistry 2 of 2,1,11111,30,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,4,Honors Chemistry 2 of 2,1,11111,29,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,5,Honors Chemistry 2 of 2,1,11111,30,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,6,Honors Chemistry 2 of 2,2,11111,31,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,7,Honors Chemistry 2 of 2,3,11111,32,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,8,Honors Chemistry 2 of 2,3,11111,32,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,9,Honors Chemistry 2 of 2,4,11111,28,2,0,,,,,,A
02M475,2024-2025,2,SCS22H,10,Honors Chemistry 2 of 2,4,11111,26,1,0,,,,,,A
02M475,2024-2025,2,SCS22H,11,Honors Chemistry 2 of 2,4,11111,28,2,0,,,,,,A
02M475,2024-2025,2,SCS22H,12,Honors Chemistry 2 of 2,5,11111,31,1,0,,,,,,A
02M475,2024-2025,2,SCS22H,13,Honors Chemistry 2 of 2,6,11111,28,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,14,Honors Chemistry 2 of 2,6,11111,25,1,0,,,,,,A
02M475,2024-2025,2,SCS22H,15,Honors Chemistry 2 of 2,6,11111,28,3,0,,,,,,A
02M475,2024-2025,2,SCS22H,16,Honors Chemistry 2 of 2,7,11111,31,1,0,,,,,,A
02M475,2024-2025,2,SCS22H,17,Honors Chemistry 2 of 2,7,11111,30,4,0,,,,,,A
02M475,2024-2025,2,SCS22H,18,Honors Chemistry 2 of 2,7,11111,27,2,0,,,,,,A
02M475,2024-2025,2,SCS22H,19,Honors Chemistry 2 of 2,9,11111,31,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,20,Honors Chemistry 2 of 2,9,11111,29,2,0,,,,,,A
02M475,2024-2025,2,SCS22H,21,Honors Chemistry 2 of 2,9,11111,30,1,0,,,,,,A
02M475,2024-2025,2,SCS22H,22,Honors Chemistry 2 of 2,9,11111,30,1,0,,,,,,A
02M475,2024-2025,2,SCS22H,23,Honors Chemistry 2 of 2,9,11111,28,0,0,,,,,,A
02M475,2024-2025,2,SCS22H,24,Honors Chemistry 2 of 2,10,11111,33,1,0,,,,,,A
02M475,2024-2025,2,SCS22QGC,1,ADV ORGANIC CHEMISTRY,4,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SCS22QGC,2,ADV ORGANIC CHEMISTRY,5,11111,34,2,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,1,CHEMISTRY LAB 2 OF 2 A CYCLE,2,10101,28,0,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,2,CHEMISTRY LAB 2 OF 2 A CYCLE,2,10101,30,0,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,3,CHEMISTRY LAB 2 OF 2 A CYCLE,2,10101,28,0,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,6,CHEMISTRY LAB 2 OF 2 A CYCLE,3,10101,32,1,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,13,CHEMISTRY LAB 2 OF 2 A CYCLE,5,10101,28,0,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,14,CHEMISTRY LAB 2 OF 2 A CYCLE,5,10101,26,1,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,15,CHEMISTRY LAB 2 OF 2 A CYCLE,5,10101,28,3,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,16,CHEMISTRY LAB 2 OF 2 A CYCLE,6,10101,31,1,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,17,CHEMISTRY LAB 2 OF 2 A CYCLE,8,10101,30,4,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,18,CHEMISTRY LAB 2 OF 2 A CYCLE,8,10101,27,2,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,19,CHEMISTRY LAB 2 OF 2 A CYCLE,8,10101,31,0,0,,,,,,A
02M475,2024-2025,2,SCS22QLA,20,CHEMISTRY LAB 2 OF 2 A CYCLE,8,10101,29,2,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,4,CHEMISTRY LAB 2 OF 2 B CYCLE,2,01010,29,0,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,5,CHEMISTRY LAB 2 OF 2 B CYCLE,2,01010,30,0,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,7,CHEMISTRY LAB 2 OF 2 B CYCLE,2,01010,32,0,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,8,CHEMISTRY LAB 2 OF 2 B CYCLE,2,01010,32,0,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,9,CHEMISTRY LAB 2 OF 2 B CYCLE,5,01010,28,2,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,10,CHEMISTRY LAB 2 OF 2 B CYCLE,5,01010,26,1,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,11,CHEMISTRY LAB 2 OF 2 B CYCLE,5,01010,28,2,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,12,CHEMISTRY LAB 2 OF 2 B CYCLE,6,01010,31,1,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,21,CHEMISTRY LAB 2 OF 2 B CYCLE,8,01010,30,1,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,22,CHEMISTRY LAB 2 OF 2 B CYCLE,8,01010,30,1,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,23,CHEMISTRY LAB 2 OF 2 B CYCLE,8,01010,28,0,0,,,,,,A
02M475,2024-2025,2,SCS22QLB,24,CHEMISTRY LAB 2 OF 2 B CYCLE,9,01010,33,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,1,AP CHEMISTRY 4,1,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,1,AP CHEMISTRY 4,2,10101,34,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,2,AP CHEMISTRY 4,2,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,2,AP CHEMISTRY 4,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,3,AP CHEMISTRY 4,2,01010,34,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,3,AP CHEMISTRY 4,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,4,AP CHEMISTRY 4,4,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,4,AP CHEMISTRY 4,5,10101,34,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,5,AP CHEMISTRY 4,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,5,AP CHEMISTRY 4,8,10101,34,0,0,,,,,,A
02M475,2024-2025,2,SCS44X,6,AP CHEMISTRY 4,7,11111,34,1,0,,,,,,A
02M475,2024-2025,2,SCS44X,6,AP CHEMISTRY 4,8,10101,34,1,0,,,,,,A
